,mse,mase,mae,mape,fold,id,trial_num
0,1209.068603515625,0.6402785778045654,20.575063705444336,30.224536895751953,3,Clash_of_Clans,1
0,1364.8880615234375,0.6594881415367126,21.117151260375977,26.825550079345703,4,Clash_of_Clans,1
0,1386.4830322265625,0.778579592704773,22.116147994995117,44.866546630859375,0,Yahoo_Mail,1
0,1402.10546875,0.7472600340843201,22.553796768188477,37.66960906982422,1,Yahoo_Mail,1
0,1278.552734375,0.6611902117729187,20.883333206176758,30.74493980407715,2,Yahoo_Mail,1
0,1198.46875,0.6355358362197876,20.42443084716797,30.41411018371582,3,Yahoo_Mail,1
0,1296.4354248046875,0.6537624597549438,20.93501091003418,29.114458084106445,4,Yahoo_Mail,1
0,1428.765869140625,0.7497526407241821,21.296035766601562,33.32054138183594,0,PlayStation,1
0,1305.5625,0.7169110774993896,21.64215660095215,36.96903991699219,1,PlayStation,1
0,1292.7039794921875,0.6684567332267761,21.110157012939453,34.118858337402344,2,PlayStation,1
0,1202.1551513671875,0.6313148736953735,20.285985946655273,28.687482833862305,3,PlayStation,1
0,1297.1282958984375,0.6553208231925964,20.9831485748291,33.204811096191406,4,PlayStation,1
0,1348.2493896484375,0.7512660026550293,21.34041976928711,36.31686782836914,0,Wikipedia,1
0,1382.5384521484375,0.7387164831161499,22.295124053955078,36.86708068847656,1,Wikipedia,1
0,1285.1993408203125,0.6615756750106812,20.891340255737305,29.43305015563965,2,Wikipedia,1
0,1190.263427734375,0.6396516561508179,20.55768585205078,32.6473274230957,3,Wikipedia,1
0,1331.213134765625,0.6487283110618591,20.77619743347168,25.765254974365234,4,Wikipedia,1
0,1420.3026123046875,0.774276852607727,21.98870086669922,37.131893157958984,0,Apple_Web_Services,1
0,1364.650146484375,0.7343621253967285,22.165754318237305,35.180965423583984,1,Apple_Web_Services,1
0,1243.7408447265625,0.649059534072876,20.498106002807617,27.8104305267334,2,Apple_Web_Services,1
0,1206.4287109375,0.6418273448944092,20.62721061706543,30.518024444580078,3,Apple_Web_Services,1
0,1310.7139892578125,0.644369900226593,20.636600494384766,27.3157958984375,4,Apple_Web_Services,1
0,1379.8372802734375,0.76229327917099,21.6512451171875,41.28157043457031,0,Pinterest,1
0,1427.1201171875,0.7657392024993896,23.112041473388672,41.95041275024414,1,Pinterest,1
0,1256.7889404296875,0.6573976278305054,20.762182235717773,28.741270065307617,2,Pinterest,1
0,1179.6114501953125,0.6279918551445007,20.182044982910156,26.841766357421875,3,Pinterest,1
0,1260.91259765625,0.6434355974197388,20.600881576538086,30.924936294555664,4,Pinterest,1
0,1451.09423828125,0.7908292412757874,22.46575355529785,37.0862922668457,0,Web_Ads,1
0,1372.4583740234375,0.732667088508606,22.11329460144043,32.17182922363281,1,Web_Ads,1
0,1304.4232177734375,0.6778512001037598,21.404598236083984,30.341413497924805,2,Web_Ads,1
0,1215.8004150390625,0.6341173648834229,20.381242752075195,28.322786331176758,3,Web_Ads,1
0,1348.2264404296875,0.657734215259552,21.065771102905273,33.29411697387695,4,Web_Ads,1
0,1382.998779296875,0.7509899139404297,21.329689025878906,35.74712371826172,0,Google_Mail,1
0,1602.8057861328125,0.8042812943458557,24.28165054321289,44.9790153503418,1,Google_Mail,1
0,1287.15478515625,0.6574801206588745,20.76474380493164,29.647945404052734,2,Google_Mail,1
0,1194.091796875,0.6327745914459229,20.33311653137207,28.553003311157227,3,Google_Mail,1
0,1305.6409912109375,0.6472057700157166,20.724668502807617,26.42176055908203,4,Google_Mail,1
0,1363.0008544921875,0.7715821862220764,21.913211822509766,40.95213317871094,0,Google_Meet,1
0,1441.355712890625,0.748916745185852,22.6043701171875,36.04185104370117,1,Google_Meet,1
0,1290.8984375,0.6683790683746338,21.10944366455078,30.62669563293457,2,Google_Meet,1
0,1189.9591064453125,0.6338106393814087,20.36836051940918,28.26068687438965,3,Google_Meet,1
0,1258.594482421875,0.6394426226615906,20.474763870239258,27.97605323791504,4,Google_Meet,1
0,1429.552001953125,0.7873310446739197,22.3604793548584,41.97587585449219,0,Apple_Siri,1
0,1517.738037109375,0.774893581867218,23.389850616455078,39.27830505371094,1,Apple_Siri,1
0,1353.9110107421875,0.6818066239356995,21.532716751098633,31.772781372070312,2,Apple_Siri,1
0,1248.1773681640625,0.6441169381141663,20.707685470581055,27.573904037475586,3,Apple_Siri,1
0,1319.633056640625,0.6567040681838989,21.030912399291992,29.429969787597656,4,Apple_Siri,1
0,1360.0537109375,0.7510070204734802,21.33037757873535,33.15890884399414,0,Web_Adult,1
0,1487.3602294921875,0.7757418751716614,23.412689208984375,38.2969970703125,1,Web_Adult,1
0,1280.833251953125,0.6609930992126465,20.87567138671875,30.84735870361328,2,Web_Adult,1
0,1201.5137939453125,0.6446359753608704,20.720439910888672,27.042129516601562,3,Web_Adult,1
0,1256.56591796875,0.6330018043518066,20.268735885620117,26.615671157836914,4,Web_Adult,1
0,1368.94677734375,0.7711896896362305,21.906991958618164,39.14494323730469,0,Spotify,1
0,1572.12646484375,0.812743067741394,24.528837203979492,47.04147720336914,1,Spotify,1
0,1294.834716796875,0.6677449345588684,21.08641242980957,29.51156997680664,2,Spotify,1
0,1209.9228515625,0.6321635842323303,20.31891441345215,29.835622787475586,3,Spotify,1
0,1285.7327880859375,0.6469318270683289,20.71689796447754,27.939834594726562,4,Spotify,1
0,1348.2064208984375,0.7541434168815613,21.416671752929688,39.026676177978516,0,Deezer,1
0,1344.716552734375,0.749921441078186,22.642078399658203,41.52226257324219,1,Deezer,1
0,1248.1011962890625,0.6562754511833191,20.726367950439453,31.35909652709961,2,Deezer,1
0,1259.3773193359375,0.6548033952713013,21.042484283447266,28.4033145904541,3,Deezer,1
0,1302.1455078125,0.6562842130661011,21.014799118041992,32.0612678527832,4,Deezer,1
0,1347.302001953125,0.7637933492660522,21.696741104125977,39.54378128051758,0,Waze,1
0,1435.31689453125,0.7750923037528992,23.392620086669922,44.04452896118164,1,Waze,1
0,1293.582763671875,0.6590226292610168,20.813486099243164,30.658662796020508,2,Waze,1
0,1178.923095703125,0.6272528171539307,20.152135848999023,29.04813575744629,3,Waze,1
0,1296.071533203125,0.6456438302993774,20.676183700561523,26.475540161132812,4,Waze,1
0,1371.03369140625,0.7477967739105225,21.237380981445312,38.26552963256836,0,Web_Games,1
0,1375.744384765625,0.7247025370597839,21.87526512145996,32.669593811035156,1,Web_Games,1
0,1276.3565673828125,0.6657072901725769,21.022987365722656,30.214887619018555,2,Web_Games,1
0,1217.638427734375,0.6410737633705139,20.597612380981445,28.0113582611084,3,Web_Games,1
0,1299.2242431640625,0.6484684348106384,20.764881134033203,27.390199661254883,4,Web_Games,1
0,1394.7550048828125,0.7662498950958252,21.7606201171875,40.087257385253906,0,Apple_App_Store,1
0,1364.770751953125,0.7226893305778503,21.814823150634766,33.150455474853516,1,Apple_App_Store,1
0,1263.1011962890625,0.657347559928894,20.7586727142334,31.943130493164062,2,Apple_App_Store,1
0,1223.8807373046875,0.6423078775405884,20.6383056640625,32.39965057373047,3,Apple_App_Store,1
0,1309.3123779296875,0.6548442244529724,20.968780517578125,33.62168884277344,4,Apple_App_Store,1
0,1342.5601806640625,0.751238226890564,21.335298538208008,38.03289794921875,0,Microsoft_Skydrive,1
0,1354.361083984375,0.7286270260810852,21.990983963012695,36.40382766723633,1,Microsoft_Skydrive,1
0,1309.1124267578125,0.6666969656944275,21.053741455078125,29.593706130981445,2,Microsoft_Skydrive,1
0,1207.26171875,0.6410192251205444,20.59897232055664,29.083023071289062,3,Microsoft_Skydrive,1
0,1294.74658203125,0.6508168578147888,20.842586517333984,29.403230667114258,4,Microsoft_Skydrive,1
0,1320.5997314453125,0.7386718988418579,20.981353759765625,37.02653121948242,0,Google_Docs,1
0,1363.8109130859375,0.7364118695259094,22.22698402404785,37.77655029296875,1,Google_Docs,1
0,1271.3453369140625,0.663036048412323,20.9405460357666,29.9311466217041,2,Google_Docs,1
0,1286.5001220703125,0.6618688106536865,21.267250061035156,29.872501373291016,3,Google_Docs,1
0,1321.776123046875,0.6585395336151123,21.091405868530273,31.81859016418457,4,Google_Docs,1
0,1405.9173583984375,0.7668707370758057,21.7791690826416,37.533241271972656,0,Microsoft_Web_Services,1
0,1312.1690673828125,0.7223750352859497,21.80984115600586,38.35527801513672,1,Microsoft_Web_Services,1
0,1247.7969970703125,0.6499038934707642,20.52660369873047,30.04150390625,2,Microsoft_Web_Services,1
0,1231.1072998046875,0.6450956463813782,20.735492706298828,29.20733642578125,3,Microsoft_Web_Services,1
0,1256.162109375,0.6347650289535522,20.324996948242188,29.184690475463867,4,Microsoft_Web_Services,1
0,1456.662353515625,0.7716522216796875,21.918621063232422,41.135704040527344,0,Molotov,1
0,1436.0087890625,0.767025887966156,23.150876998901367,42.65700149536133,1,Molotov,1
0,1307.43359375,0.6690290570259094,21.128068923950195,28.439342498779297,2,Molotov,1
0,1219.1239013671875,0.6384681463241577,20.516294479370117,28.6717529296875,3,Molotov,1
0,1314.0145263671875,0.6424245834350586,20.576326370239258,26.981929779052734,4,Molotov,1
0,1540.6510009765625,0.8239076137542725,23.401500701904297,46.21918487548828,0,YouTube,1
0,1415.637939453125,0.7433169484138489,22.441207885742188,34.3279914855957,1,YouTube,1
0,1262.5838623046875,0.6615834832191467,20.8958797454834,29.43168067932129,2,YouTube,1
0,1242.1705322265625,0.6481197476387024,20.82435417175293,29.120180130004883,3,YouTube,1
0,1308.3994140625,0.650232195854187,20.81768035888672,27.737213134765625,4,YouTube,1
0,1370.4232177734375,0.7520602941513062,21.36165428161621,39.18441390991211,0,Apple_iTunes,1
0,1350.8505859375,0.7389198541641235,22.30345916748047,38.482669830322266,1,Apple_iTunes,1
0,1241.148193359375,0.6493208408355713,20.505855560302734,29.413827896118164,2,Apple_iTunes,1
0,1201.8104248046875,0.6323803067207336,20.32404899597168,29.782413482666016,3,Apple_iTunes,1
0,1494.4708251953125,0.7165696620941162,22.944076538085938,34.19385528564453,4,Apple_iTunes,1
0,1323.7427978515625,0.7507377862930298,21.324983596801758,36.35557556152344,0,Apple_iMessage,1
0,1327.23095703125,0.7240573763847351,21.854965209960938,36.43892288208008,1,Apple_iMessage,1
0,1327.7935791015625,0.6740029454231262,21.285070419311523,29.919618606567383,2,Apple_iMessage,1
0,1271.4263916015625,0.6479179859161377,20.822261810302734,27.765676498413086,3,Apple_iMessage,1
0,1326.3115234375,0.6587830185890198,21.093883514404297,26.96736717224121,4,Apple_iMessage,1
0,1313.836181640625,0.7401686906814575,21.022127151489258,37.58352279663086,0,DailyMotion,1
0,1333.6473388671875,0.7331773638725281,22.134843826293945,37.44699478149414,1,DailyMotion,1
0,1283.9556884765625,0.6653045415878296,21.010473251342773,30.993059158325195,2,DailyMotion,1
0,1198.39208984375,0.6329941749572754,20.345478057861328,27.284744262695312,3,DailyMotion,1
0,1255.178955078125,0.6383495926856995,20.44272232055664,28.5279598236084,4,DailyMotion,1
0,1405.9525146484375,0.7642408609390259,21.70603370666504,36.367462158203125,0,Netflix,1
0,1477.6331787109375,0.8129246234893799,24.53738784790039,45.542640686035156,1,Netflix,1
0,1301.669677734375,0.6633052229881287,20.94760513305664,29.432308197021484,2,Netflix,1
0,1184.0125732421875,0.6332135796546936,20.345178604125977,28.927330017089844,3,Netflix,1
0,1302.6744384765625,0.6487016081809998,20.770048141479492,28.110679626464844,4,Netflix,1
0,1479.385009765625,0.7884387969970703,22.39263153076172,42.70357131958008,0,Web_Transportation,1
0,1431.4033203125,0.7575538158416748,22.867694854736328,36.597599029541016,1,Web_Transportation,1
0,1285.6683349609375,0.6580727100372314,20.783382415771484,30.069774627685547,2,Web_Transportation,1
0,1220.9754638671875,0.6427446007728577,20.653282165527344,27.18415641784668,3,Web_Transportation,1
0,1289.7530517578125,0.6397885680198669,20.496654510498047,28.438222885131836,4,Web_Transportation,1
0,1358.5955810546875,0.7597928047180176,21.58043670654297,42.77375793457031,0,Web_Downloads,1
0,1310.5799560546875,0.7263844013214111,21.92620086669922,38.75532150268555,1,Web_Downloads,1
0,1288.4244384765625,0.6567496061325073,20.740583419799805,28.461902618408203,2,Web_Downloads,1
0,1167.0155029296875,0.6274400949478149,20.161914825439453,27.889793395996094,3,Web_Downloads,1
0,1325.7132568359375,0.6449106335639954,20.657184600830078,28.415367126464844,4,Web_Downloads,1
0,1389.0928955078125,0.7748121023178101,22.007144927978516,45.23612594604492,0,SoundCloud,1
0,1346.194091796875,0.7359960079193115,22.21633529663086,39.36904525756836,1,SoundCloud,1
0,1314.94921875,0.6633253693580627,20.948293685913086,31.070178985595703,2,SoundCloud,1
0,1219.9986572265625,0.6411706805229187,20.60019874572754,28.179353713989258,3,SoundCloud,1
0,1285.575927734375,0.6398748159408569,20.48860740661621,27.796131134033203,4,SoundCloud,1
0,1489.642822265625,0.7871280312538147,22.354196548461914,45.105308532714844,0,TeamViewer,1
0,1487.123779296875,0.7718318104743958,23.298892974853516,42.78086853027344,1,TeamViewer,1
0,1461.284423828125,0.6781009435653687,21.41383934020996,29.27338409423828,2,TeamViewer,1
0,1386.7271728515625,0.6465058326721191,20.773029327392578,27.99692726135254,3,TeamViewer,1
0,1474.6163330078125,0.6653087139129639,21.307430267333984,26.354032516479492,4,TeamViewer,1
0,1430.458740234375,0.7777239680290222,22.090456008911133,40.886390686035156,0,Google_Web_Services,1
0,1333.97998046875,0.7277826070785522,21.968915939331055,34.28859329223633,1,Google_Web_Services,1
0,1324.1866455078125,0.6802228689193726,21.48240852355957,28.574499130249023,2,Google_Web_Services,1
0,1201.139892578125,0.6353934407234192,20.423864364624023,26.923480987548828,3,Google_Web_Services,1
0,1312.6461181640625,0.6468948125839233,20.718284606933594,27.060043334960938,4,Google_Web_Services,1
0,1517.3326416015625,0.802379310131073,22.788236618041992,41.50576400756836,0,Facebook,1
0,1409.2313232421875,0.7592779397964478,22.921401977539062,38.12137985229492,1,Facebook,1
0,1415.9530029296875,0.7153638601303101,22.58867073059082,30.890411376953125,2,Facebook,1
0,1260.721435546875,0.6462236642837524,20.768144607543945,27.156124114990234,3,Facebook,1
0,1609.0408935546875,0.7729591131210327,24.748462677001953,34.38090515136719,4,Facebook,1
0,1363.353271484375,0.7529612183570862,21.387523651123047,38.86119842529297,0,EA_Games,1
0,1462.577392578125,0.7671977877616882,23.159948348999023,39.80193328857422,1,EA_Games,1
0,1337.8638916015625,0.6664941906929016,21.049694061279297,29.33417320251465,2,EA_Games,1
0,1216.9697265625,0.6291679739952087,20.213743209838867,27.2705020904541,3,EA_Games,1
0,1288.6348876953125,0.6475527882575989,20.7366886138916,29.847543716430664,4,EA_Games,1
0,1316.77978515625,0.7311485409736633,20.768049240112305,34.62549591064453,0,Tor,1
0,1404.0428466796875,0.7674993872642517,23.1637020111084,42.778297424316406,1,Tor,1
0,1259.7652587890625,0.6572701334953308,20.75914192199707,29.40851402282715,2,Tor,1
0,1203.233154296875,0.6489293575286865,20.84854507446289,30.52297592163086,3,Tor,1
0,1278.2803955078125,0.6415919661521912,20.546913146972656,28.794553756713867,4,Tor,1
0,1380.600830078125,0.7749649882316589,22.01099967956543,41.34530258178711,0,Amazon_Web_Services,1
0,1410.3663330078125,0.7549371123313904,22.795106887817383,40.40669631958008,1,Amazon_Web_Services,1
0,1306.2841796875,0.6675562262535095,21.081443786621094,29.020038604736328,2,Amazon_Web_Services,1
0,1208.14111328125,0.6364670395851135,20.456954956054688,27.27277374267578,3,Amazon_Web_Services,1
0,1284.532958984375,0.640204131603241,20.503686904907227,28.68618392944336,4,Amazon_Web_Services,1
0,1443.8070068359375,0.7997063994407654,22.71242332458496,38.32238006591797,0,Web_e-Commerce,1
0,1434.8270263671875,0.7623233795166016,23.009767532348633,37.42619323730469,1,Web_e-Commerce,1
0,1366.936279296875,0.6915303468704224,21.83908462524414,32.1827278137207,2,Web_e-Commerce,1
0,1246.9090576171875,0.6342557072639465,20.376741409301758,26.252662658691406,3,Web_e-Commerce,1
0,1367.3812255859375,0.6701915264129639,21.4567813873291,27.56069564819336,4,Web_e-Commerce,1
0,1461.474853515625,0.7748435139656067,22.007625579833984,39.64944076538086,0,Telegram,1
0,1338.2685546875,0.7435541749000549,22.442062377929688,43.42642593383789,1,Telegram,1
0,1306.99609375,0.6843411922454834,21.61085319519043,32.88701629638672,2,Telegram,1
0,1231.76513671875,0.6518503427505493,20.94076156616211,27.404216766357422,3,Telegram,1
0,1280.7333984375,0.6511484384536743,20.853755950927734,29.59676742553711,4,Telegram,1
0,1380.545166015625,0.7444837689399719,21.146934509277344,36.46795654296875,0,Apple_Mail,1
0,1554.5433349609375,0.7998049259185791,24.140188217163086,41.78584289550781,1,Apple_Mail,1
0,1287.5997314453125,0.6676246523857117,21.085256576538086,30.12845230102539,2,Apple_Mail,1
0,1219.638916015625,0.646406888961792,20.77705192565918,28.66481590270996,3,Apple_Mail,1
0,1308.0760498046875,0.6434498429298401,20.602170944213867,29.274564743041992,4,Apple_Mail,1
0,1272.1490478515625,0.7300516366958618,20.737403869628906,37.94971466064453,0,Dropbox,1
0,1614.03857421875,0.805590808391571,24.316953659057617,41.102684020996094,1,Dropbox,1
0,1262.9075927734375,0.6666175723075867,21.05132484436035,34.28504943847656,2,Dropbox,1
0,1212.8402099609375,0.6411213874816895,20.606786727905273,30.845468521118164,3,Dropbox,1
0,1287.124267578125,0.6543242931365967,20.950958251953125,34.87311935424805,4,Dropbox,1
0,1386.3857421875,0.7701829075813293,21.87387466430664,40.64040756225586,0,Web_Food,1
0,1557.030029296875,0.7900686860084534,23.84791374206543,39.43122100830078,1,Web_Food,1
0,1316.923095703125,0.6678192615509033,21.091644287109375,29.096454620361328,2,Web_Food,1
0,1248.8189697265625,0.6562911868095398,21.09679412841797,28.275426864624023,3,Web_Food,1
0,1305.0408935546875,0.6449221968650818,20.650226593017578,28.157672882080078,4,Web_Food,1
0,1355.299072265625,0.7456551194190979,21.17970848083496,38.379249572753906,0,Apple_iCloud,1
0,1438.1763916015625,0.760230541229248,22.946447372436523,39.5367546081543,1,Apple_iCloud,1
0,1283.517333984375,0.658291757106781,20.789398193359375,29.135000228881836,2,Apple_iCloud,1
0,1167.820068359375,0.6320796012878418,20.304882049560547,28.766685485839844,3,Apple_iCloud,1
0,1273.365478515625,0.6468864679336548,20.71314811706543,28.972015380859375,4,Apple_iCloud,1
0,1372.3797607421875,0.756736695766449,21.493621826171875,39.34547424316406,0,Skype,1
0,1381.2476806640625,0.7475659847259521,22.564706802368164,38.09629821777344,1,Skype,1
0,1263.345703125,0.659484326839447,20.828514099121094,31.822412490844727,2,Skype,1
0,1207.3251953125,0.6342954039573669,20.38966941833496,28.14304542541504,3,Skype,1
0,1288.628173828125,0.6405224204063416,20.511829376220703,28.83637237548828,4,Skype,1
0,1383.53125,0.7735404968261719,21.96585464477539,44.559688568115234,0,Facebook_Messenger,1
0,1522.0584716796875,0.7803645133972168,23.55377960205078,39.334835052490234,1,Facebook_Messenger,1
0,1405.351318359375,0.6939646601676941,21.91526222229004,29.613792419433594,2,Facebook_Messenger,1
0,1214.0579833984375,0.6310843825340271,20.282325744628906,28.251991271972656,3,Facebook_Messenger,1
0,1325.8115234375,0.6574637293815613,21.053325653076172,28.4636173248291,4,Facebook_Messenger,1
0,1295.0721435546875,0.7406495809555054,21.037572860717773,35.87322998046875,0,Twitch,1
0,1363.8095703125,0.738795816898346,22.297616958618164,38.13226318359375,1,Twitch,1
0,1307.873046875,0.660193920135498,20.850135803222656,27.566593170166016,2,Twitch,1
0,1179.4178466796875,0.6251744627952576,20.091806411743164,27.255878448486328,3,Twitch,1
0,1281.7625732421875,0.6452524662017822,20.66048240661621,31.095361709594727,4,Twitch,1
0,1307.4461669921875,0.749295711517334,21.277332305908203,40.245723724365234,0,Microsoft_Azure,1
0,1369.4453125,0.7282125949859619,21.98089027404785,36.30220413208008,1,Microsoft_Azure,1
0,1264.31591796875,0.6668991446495056,21.05927276611328,32.973907470703125,2,Microsoft_Azure,1
0,1171.0992431640625,0.6261106729507446,20.11582374572754,27.768754959106445,3,Microsoft_Azure,1
0,1420.3052978515625,0.660311222076416,21.147724151611328,27.92882537841797,4,Microsoft_Azure,1
0,1608.859375,0.8329168558120728,23.652769088745117,38.1060791015625,0,Instagram,1
0,1402.3485107421875,0.7546859979629517,22.777708053588867,37.88385772705078,1,Instagram,1
0,1383.72314453125,0.6928796172142029,21.881492614746094,30.767139434814453,2,Instagram,1
0,1254.3818359375,0.6484203338623047,20.839054107666016,27.137508392333984,3,Instagram,1
0,1365.637451171875,0.6597167253494263,21.127822875976562,27.84091567993164,4,Instagram,1
0,1681.8887939453125,0.8591786026954651,24.403032302856445,40.90267562866211,0,Facebook_Live,1
0,1730.1573486328125,0.8374006748199463,25.27812385559082,42.0949592590332,1,Facebook_Live,1
0,1368.541259765625,0.6944682598114014,21.930301666259766,30.627605438232422,2,Facebook_Live,1
0,1230.8690185546875,0.6527929306030273,20.978408813476562,28.325902938842773,3,Facebook_Live,1
0,1304.6566162109375,0.6443285942077637,20.63790512084961,27.133352279663086,4,Facebook_Live,1
0,1391.832275390625,0.7547758221626282,21.437183380126953,39.91111373901367,0,Web_Streaming,1
0,1358.849853515625,0.7531483769416809,22.730411529541016,45.36909484863281,1,Web_Streaming,1
0,1252.90966796875,0.6483643054962158,20.475662231445312,29.00388526916504,2,Web_Streaming,1
0,1190.7208251953125,0.6317152380943298,20.298152923583984,28.544925689697266,3,Web_Streaming,1
0,1297.542724609375,0.6506767868995667,20.836994171142578,30.182716369628906,4,Web_Streaming,1
0,1378.881103515625,0.7492120862007141,21.27973747253418,40.22852325439453,0,Orange_TV,1
0,1298.1529541015625,0.7059126496315002,21.306650161743164,33.08145523071289,1,Orange_TV,1
0,1325.9378662109375,0.6654614806175232,21.016117095947266,28.710132598876953,2,Orange_TV,1
0,1175.5948486328125,0.6313897371292114,20.289663314819336,27.88003158569336,3,Orange_TV,1
0,1289.9583740234375,0.6463514566421509,20.696008682250977,30.277034759521484,4,Orange_TV,1
0,1345.21826171875,0.7541124224662781,21.420989990234375,37.41963577270508,0,Periscope,1
0,1537.5008544921875,0.7856968641281128,23.717117309570312,41.81515121459961,1,Periscope,1
0,1306.9833984375,0.6751778721809387,21.321624755859375,30.460050582885742,2,Periscope,1
0,1171.0098876953125,0.6265282034873962,20.136484146118164,26.877361297607422,3,Periscope,1
